"","A","C","G","T","M","R","W","S","Y","K","V","H","D","B","N","-","+","."
"1020",0.228815631801619,0,0.00718984617642024,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1021",0.244638184441564,-0.00125944584382872,0,-0.00125944584382872,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1022",0,0,0,0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1023",-0.00125944584382872,0.00341150864493409,0,0.239967229952801,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,-0.240859846910078,0,0
"1024",0,0,0,0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1025",0.236005477978039,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1026",0,0.00485436893203883,0,0.238524369665697,0,0,0,0,-0.00251889168765743,0,0,0,0,0,0,-0.240859846910078,0,0
"1027",0,0.236005477978039,0,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1028",0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1029",0.214435939448778,0,0.00467095448876281,-0.00125944584382872,0,0.0230123988163655,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1030",0,0,0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1031",0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1032",0.00700643173314421,0,0.220549754224646,0.00485436893203883,0,0.00844929202024895,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1033",0,0.243378738597735,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,-0.242119292753907,0,0
"1034",0.00359492308821012,0.228815631801619,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,-0.242119292753907,0,0
"1035",0.243378738597735,0,0,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,-0.242119292753907,0,0
"1036",0,0,0,0.242119292753907,0,0,0,0,0,0,0,0,0,0,0,-0.242119292753907,0,0
"1037",0.0023354772443814,0,0.00485436893203883,0.230075077645448,0,0,0,0,0,0.00485436893203883,0,0,0,0,0,-0.242119292753907,0,0
"1038",0,-0.00251889168765743,0,0.244638184441564,0,0,0,0,0,0,0,0,0,0,0,-0.242119292753907,0,0
"1039",0.242302707197183,-0.00251889168765743,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,0,-0.243378738597735,0,0
"1040",0.244638184441564,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.243378738597735,0,0
"1041",0.218214276980265,0,-0.000183414443276027,0,0,0.0253478760607469,0,0,0,0,0,0,0,0,0,-0.243378738597735,0,0
"1042",0.243378738597735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243378738597735,0,0
"1043",0.243562153041011,0,0,-0.000183414443276027,0,0,0,0,0,0,0,0,0,0,0,-0.243378738597735,0,0
"1044",0,0.00107603140055269,0,0.228999046244895,0,0,0,0,0.0133036609522878,0,0,0,0,0,0,-0.243378738597735,0,0
"1045",0,0.238707784108973,0,-0.00377833753148615,0,0,0,0,0.00844929202024895,0,0,0,0,0,0,-0.243378738597735,0,0
"1046",0,0,0,0.243378738597735,0,0,0,0,0,0,0,0,0,0,0,-0.243378738597735,0,0
"1047",0.00718984617642024,0,0.237448338265144,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.243378738597735,0,0
"1048",0.244638184441564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244638184441564,0,0
"1049",0.244638184441564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244638184441564,0,0
"1050",0.228999046244895,0,0.0023354772443814,0,0,0.0133036609522878,0,0,0,0,0,0,0,0,0,-0.244638184441564,0,0
"1051",0.241043261353354,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,-0.245897630285393,0,0
"1052",0,0.245897630285393,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245897630285393,0,0
"1053",0.245897630285393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245897630285393,0,0
"1054",0,0,0.249675967816879,0,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1055",0,0,0.249675967816879,0,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1056",0.246264459171945,0.00485436893203883,0.0023354772443814,0,-0.00125944584382872,-0.00251889168765743,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1057",0.249675967816879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1058",0.249675967816879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1059",0.164657259543665,0,0.0826832310288328,0,0,0.00359492308821012,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1060",0,0,0,0.249675967816879,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1061",0.249675967816879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1062",0,-0.00125944584382872,0,0.250935413660708,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1063",0,0,0.249675967816879,0,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1064",0,0.24482159888484,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1065",0.246081044728669,-0.00125944584382872,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1066",0.249675967816879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1067",0.0348731994815485,0,0.173815754077914,0,0,0.0409870142574161,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1068",0.24122667579663,0,0.00844929202024895,0,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1069",0.221809200068475,0,0.029126213592233,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1070",-0.00125944584382872,0.011860800665183,-0.00125944584382872,0.229549289574723,0,0,0,0,0.0107847692646304,0,0,0,0,0,0,-0.249675967816879,0,0
"1071",0.00359492308821012,0,0.246264459171945,0.00485436893203883,-0.00125944584382872,-0.00251889168765743,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.249675967816879,0,0
"1072",0.249675967816879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1073",0.0278667677484043,0,0.188012031987479,0,0,0.0337971680809958,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1074",0.00359492308821012,0,0.23763175270842,0,0,0.00844929202024895,0,0,0,0,0,0,0,0,0,-0.249675967816879,0,0
"1075",0.0237216013303661,0,0.20690371964491,0,0,0.0141962779095645,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1076",0,0,0.24482159888484,0,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1077",-0.00125944584382872,0,0.00844929202024895,0.240150644396077,0,0,0,0,0,-0.00251889168765743,0,0,0,0,0,-0.24482159888484,0,0
"1078",0.0337971680809958,0,0.189271477831308,0,0,0.0168985840404979,0,0,0,0.00485436893203883,0,0,0,0,0,-0.24482159888484,0,0
"1079",0,0.218214276980265,0,0.00970873786407767,0,0,0,0,0.0168985840404979,0,0,0,0,0,0,-0.24482159888484,0,0
"1080",0.00485436893203883,0.243928981927564,0,0.00107603140055269,0,0,0,0,-0.00503778337531486,0,0,0,0,0,0,-0.24482159888484,0,0
"1081",0,0.24482159888484,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1082",0.24482159888484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1083",0,0.221809200068475,0,0.00359492308821012,0,0,0,0,0.0194174757281553,0,0,0,0,0,0,-0.24482159888484,0,0
"1084",0.24482159888484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1085",0,0.24482159888484,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1086",0.00970873786407767,0.0143796923528405,0,0.211024430803844,0,0,0.00485436893203883,0,0.00485436893203883,0,0,0,0,0,0,-0.24482159888484,0,0
"1087",0.24482159888484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1088",0.24482159888484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1089",0,0,0,0.24482159888484,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1090",0,0,0.24482159888484,0,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1091",0.24482159888484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1092",0,0,0.00485436893203883,0.242486121640459,0,0,0,0,-0.00251889168765743,0,0,0,0,0,0,-0.24482159888484,0,0
"1093",0.0023354772443814,0,0.230441906532,0,0,0.0120442151084591,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1094",0,0,0,0.24482159888484,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1095",0.239967229952801,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1096",0.246081044728669,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1097",0.216245628622435,0,0.0177912009977746,0,0,0.0107847692646304,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1098",0.235296275464039,0,0.00359492308821012,0,0,0.00593040033259152,0,0,0,0,0,0,0,0,0,-0.24482159888484,0,0
"1099",0,0.246081044728669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246081044728669,0,0
"1100",0.246081044728669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246081044728669,0,0
"1101",0.194125846763346,0,0.0447653517889022,0,0,0.00718984617642024,0,0,0,0,0,0,0,0,0,-0.246081044728669,0,0
"1102",0,-0.00125944584382872,0,0.245005013328116,0,0,0,0,0.00359492308821012,0,0,0,0,0,0,-0.247340490572498,0,0
"1103",0,0,0,0.247340490572498,0,0,0,0,0,0,0,0,0,0,0,-0.247340490572498,0,0
"1104",0.251118828103984,0,-0.00251889168765743,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.247340490572498,0,0
"1105",0.240334058839353,0,0.0120442151084591,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,-0.251118828103984,0,0
"1106",0,0.25130224254726,0,0.00359492308821012,0,0,0,0,-0.00377833753148615,0,0,0,0,0,0,-0.251118828103984,0,0
"1107",0.246264459171945,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.251118828103984,0,0
"1108",0,0,0.251118828103984,0,0,0,0,0,0,0,0,0,0,0,0,-0.251118828103984,0,0
"1109",0.251118828103984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251118828103984,0,0
"1110",0.00215206280110538,0,0.251485656990536,0,0,-0.00125944584382872,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.251118828103984,0,0
"1111",0.00485436893203883,0,0.234220244063486,0,0,0.0133036609522878,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1112",0,0.177594091609401,0,0.0483602748771123,0,0,0,0,0.0264239074612996,0,0,0,0,0,0,-0.252378273947812,0,0
"1113",0.253637719791641,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1114",0,-0.00125944584382872,0.25489716563547,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1115",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1116",0.0107847692646304,0,0.236739135751143,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1117",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1118",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1119",0.232960798219657,0,0.00970873786407767,0,0,0.00485436893203883,0.00485436893203883,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1120",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1121",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1122",0.239258027438801,0,0.00593040033259152,0,0,0.00718984617642024,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1123",0.219840551710645,0,0.020493507128708,0,0,0.0120442151084591,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1124",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1125",0.25130224254726,0,0,0.00107603140055269,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1126",0.0769362451395172,0,0.162321782299283,0.00952532342080164,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1127",0.00359492308821012,0.231884766819104,0.00844929202024895,0.00844929202024895,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1128",0.00107603140055269,0.235663104350591,0,0.0023354772443814,0,0,0,0,0.0133036609522878,0,0,0,0,0,0,-0.252378273947812,0,0
"1129",0.234403658506762,0.0107847692646304,0.00485436893203883,0.0023354772443814,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1130",0.0107847692646304,0.211574674133672,0.00359492308821012,0.00952532342080164,0,0,0,0,0.0168985840404979,0,0,0,0,0,0,-0.252378273947812,0,0
"1131",0.227030397887066,0,0.0217529529725367,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1132",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1133",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1134",0.24770731945905,0,0.00718984617642024,0,0,-0.00251889168765743,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1135",0.235479689907315,0,0.00718984617642024,0.00485436893203883,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1136",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1137",0,0.250042796703431,0,-0.00251889168765743,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,-0.252378273947812,0,0
"1138",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1139",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1140",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1141",-0.00377833753148615,0,0.256156611479299,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1142",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1143",0.230808735418552,0,0.00718984617642024,0,-0.00125944584382872,0.0156391381966692,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1144",0.253637719791641,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1145",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1146",0.25489716563547,-0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1147",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1148",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1149",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1150",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1151",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1152",0.234403658506762,0,0.00970873786407767,0,0,0.00341150864493409,0.00485436893203883,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1153",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1154",0.246447873615221,0,0.0023354772443814,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1155",0.0156391381966692,0,0.230808735418552,0,0,0.00593040033259152,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1156",0.252561688391089,0,0.00107603140055269,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1157",0,0.238181996038248,0,0.0167151695972219,0,0,0,0,-0.00251889168765743,0,0,0,0,0,0,-0.252378273947812,0,0
"1158",0.00359492308821012,0.00359492308821012,-0.00125944584382872,0.239258027438801,0,0,0,0,0.00718984617642024,0,0,0,0,0,0,-0.252378273947812,0,0
"1159",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1160",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1161",0,0.0023354772443814,0,0.25130224254726,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,-0.252378273947812,0,0
"1162",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1163",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1164",0.230808735418552,0,0.00341150864493409,0,0,0.0181580298843266,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1165",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1166",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1167",0,0.00970873786407767,0,0.245188427771392,0,0,0,0,-0.00251889168765743,0,0,0,0,0,0,-0.252378273947812,0,0
"1168",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1169",0.18336553275782,0,0.0740505245653078,0,0,-0.00503778337531486,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1170",0.214986182778607,0,0.0120442151084591,0,0,0.0253478760607469,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1171",0,0.160695507568903,0,0.0553667066102565,0,0,0,0,0.0363160597686532,0,0,0,0,0,0,-0.252378273947812,0,0
"1172",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1173",0.235846518793867,0,-0.00270230613093346,0,0,0.0192340612848793,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1174",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1175",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1176",0.00359492308821012,0.230625320975276,0,0.0133036609522878,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,-0.252378273947812,0,0
"1177",0.253637719791641,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1178",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1179",0.253637719791641,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1180",0,0.253637719791641,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1181",0.248783350859602,0,0,-0.00125944584382872,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1182",0.235663104350591,0,0.00952532342080164,0,0,0.00718984617642024,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1183",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1184",0.235479689907315,0,0.0133036609522878,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1185",0.162138367856007,0,0.0506957521214937,0,0,0.0395441539703113,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1186",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1187",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1188",0.237998581594972,0,0.00359492308821012,0,0,0.0107847692646304,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1189",0.253637719791641,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1190",0,0.247523905015774,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1191",0.248783350859602,-0.00125944584382872,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1192",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1193",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1194",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1195",0,0,0.247523905015774,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1196",0.232960798219657,0,0.0145631067961165,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1197",0.215169597221883,-0.00144286028710474,0.00970873786407767,0.00970873786407767,0.00970873786407767,0.00593040033259152,0,0,0.00359492308821012,0,0,0,0,0,0,-0.252378273947812,0,0
"1198",0.128708028661564,0.00485436893203883,0.0850187082732142,0.00844929202024895,0,0.0156391381966692,0.00970873786407767,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1199",0,0.240334058839353,0,0.00359492308821012,0,0,0,0,0.00844929202024895,0,0,0,0,0,0,-0.252378273947812,0,0
"1200",0.230625320975276,0.0145631067961165,0,0,-0.00125944584382872,0.00844929202024895,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1201",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1202",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1203",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1204",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1205",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1206",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1207",0.240334058839353,0.00485436893203883,0.00844929202024895,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1208",0,0.210131813846568,0,0.0386515370130347,0,0,0,0,0.00359492308821012,0,0,0,0,0,0,-0.252378273947812,0,0
"1209",0.205277444914529,0,0.0471008290332836,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1210",0,0,0.242669536083735,0,0,0.00485436893203883,0,0.00485436893203883,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1211",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1212",0.020493507128708,0.00844929202024895,0.175258614365019,0.0240884302169182,0,0.0120442151084591,0.00485436893203883,0.00844929202024895,-0.00125944584382872,0,0,0,0,0,0,-0.252378273947812,0,0
"1213",0,0.00485436893203883,0,0.248783350859602,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,-0.252378273947812,0,0
"1214",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1215",0,0.00844929202024895,0,0.240334058839353,0,0,0,0,0.00359492308821012,0,0,0,0,0,0,-0.252378273947812,0,0
"1216",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1217",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1218",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1219",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1220",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1221",0.233144212662933,0,0.0023354772443814,0,0,0.0168985840404979,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1222",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1223",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1224",-0.00125944584382872,0.255263994522022,0,-0.00503778337531486,-0.00125944584382872,0,0,0,0.00467095448876281,0,0,0,0,0,0,-0.252378273947812,0,0
"1225",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1226",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1227",0.00485436893203883,0.230625320975276,0,0.00359492308821012,0,0,0,0,0.00844929202024895,0,0,0.00485436893203883,0,0,0,-0.252378273947812,0,0
"1228",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1229",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1230",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1231",0.253637719791641,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1232",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1233",0,0.00107603140055269,0,0.241593504683182,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,-0.252378273947812,0,0
"1234",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1235",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1236",0,0.00485436893203883,0,0.247523905015774,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1237",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1238",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1239",0.0192340612848793,0,0.217505074466264,0,0,0.0156391381966692,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1240",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1241",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1242",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1243",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1244",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1245",0.00844929202024895,0,0.225954366486513,0,0,0.0179746154410506,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1246",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
